ID;HTS;TAMHOGAR;INGFAM;SEXO;AUTLIC;HORA;ORIGEN;DESTINO;JEFEHOGAR;NUMAUTO;NUMEST;NUMTRAB;LICTOT;CANTALT;ELECCION;TV1;TV2;TV3;TV4;TV5;TV6;TV7;TV8;TV9;TV6A;TV6M;TV7A;TV7M;TV8T;TV8M;TV9B;TV9M;TC1;TC2;TC3;TC4;TC5;TC6;TC7;TC8;TC9;TE3;TE4;TE5;TE6;TE7;TE8;TE9;CT1;CT2;CT3;CT4;CT5;CT6;CT7;CT8;CT9;DISP1;DISP2;DISP3;DISP4;DISP5;DISP6;DISP7;DISP8;DISP9
873;48;7;27;1;0;745;308;510;1;0;3;1;0;4;4;0;0;0;4.6;10.37;0;0;7.93;10.52;0;0;0;0;2.33;5.6;5.92;4.6;0;0;0;27.6;8.63;0;0;13.57;13.57;0;2;3;0;0;2.4;9.8;0;0;0;0.37;1.36;0;0;1.73;1.73;0;0;0;1;1;0;0;1;1
874;44;4;20;1;1;755;308;511;1;1;2;1;1;6;4;9.97;0;0;5.4;11.47;8.87;0;8.73;11.32;3.47;5.4;0;0;2.33;6.4;5.92;5.4;5.4;0;0;20.17;14.4;4.92;0;6.12;6.12;0;3.2;0.2;3.2;0;3.6;11;2.86;0;0;0.85;1.36;1.94;0;2.21;2.21;1;0;0;1;1;1;0;1;1
875;44;4;20;1;1;755;308;511;1;1;2;1;1;6;4;9.97;0;0;5.4;11.47;8.87;0;8.73;11.32;3.47;5.4;0;0;2.33;6.4;5.92;5.4;5.4;0;0;20.17;14.4;4.92;0;6.12;6.12;0;3.2;0.2;3.2;0;3.6;11;2.86;0;0;0.85;1.36;1.94;0;2.21;2.21;1;0;0;1;1;1;0;1;1
876;48;2;40;1;0;745;516;701;1;0;0;2;1;6;5;0;25.13;19.32;0;35.08;0;23.18;19.9;25.3;0;0;9.18;14;5.9;14;11.3;14;0;13.5;8.4;0;8.52;0;9.37;10.8;17.63;0.5;0;1.6;0;1.3;1.8;2.3;0;0.61;1.7;0;0.68;0;0.48;1.46;1.05;0;1;1;0;1;0;1;1;1
877;48;3;60;0;0.33;800;111;701;0;1;1;2;3;8;7;14.08;14.08;14.62;0;26.28;18.5;23.13;17.7;19.7;4.5;14;9.13;14;3.7;14;5.7;14;13.5;13.5;13.57;0;13.57;9.37;9.37;12.12;12.12;1;0;2.8;1.3;1.3;2.3;3;3.2;0.58;2.04;0;0.68;0.75;0.44;1.46;1.05;1;1;1;0;1;1;1;1;1
878;48;5;40;1;0;815;400;510;1;0;3;1;0;5;4;0;0;9.07;8.7;13.8;0;0;10.2;11.6;0;0;0;0;1.5;8.7;2.9;8.7;0;0;6;21;3;0;0;10.68;10.68;0.6;2;0.7;0;0;2.6;2.6;0;0;2.72;0.37;1.36;0;0;1.73;1.73;0;0;1;1;1;0;0;1;1
879;48;5;40;1;0;815;400;510;1;0;3;1;0;5;4;0;0;9.07;8.7;13.8;0;0;10.2;11.6;0;0;0;0;1.5;8.7;2.9;8.7;0;0;6;21;3;0;0;10.68;10.68;0.6;2;0.7;0;0;2.6;2.6;0;0;2.72;0.37;1.36;0;0;1.73;1.73;0;0;1;1;1;0;0;1;1
880;48;2;55;1;0.5;800;513;701;0;1;0;1;2;7;6;24.03;24.03;17.4;0;32.87;18.65;20.12;18.1;0;12.15;6.5;13.62;6.5;4.1;14;0;0;13.5;13.5;7.2;0;7.32;9.67;9.67;9.6;0;0.5;0;1.6;1.3;1.3;1.8;0;3.5;0.75;1.7;0;0.61;1.73;0.51;1.46;0;1;1;1;0;1;1;1;1;0
881;48;4;50;1;0.5;750;113;701;1;1;2;2;2;8;9;17.33;17.33;19.65;0;33.38;20.93;33.82;20.68;26.67;6.93;14;19.82;14;6.68;14;12.67;14;13.5;13.5;7.08;0;7.08;9.37;9.37;12;12;1;0;2.8;1.3;1.3;2.3;2.1;3.4;0.68;2.04;0;0.61;1.53;0.48;1.63;1.05;1;1;1;0;1;1;1;1;1
882;48;4;50;1;0.5;750;113;701;1;1;2;2;2;8;9;17.33;17.33;19.65;0;33.38;20.93;33.82;20.68;26.67;6.93;14;19.82;14;6.68;14;12.67;14;13.5;13.5;7.08;0;7.08;9.37;9.37;12;12;1;0;2.8;1.3;1.3;2.3;2.1;3.4;0.68;2.04;0;0.61;1.53;0.48;1.63;1.05;1;1;1;0;1;1;1;1;1
883;50;5;100;0;1;815;404;512;0;2;2;2;2;8;8;15.18;14.63;0;12.7;15.65;12.28;14.92;12.58;12.48;0.88;11.4;3.52;11.4;1.18;11.4;1.08;11.4;5.4;0;0;10.2;9.72;4.32;3.12;3.72;3.72;0;3.2;0.5;3.2;3.2;3.7;3.4;5.13;1.97;0;0.75;1.36;1.7;0.75;2.11;2.11;1;1;0;1;1;1;1;1;1
884;50;5;100;0;1;815;404;512;0;2;2;2;2;8;8;15.18;14.63;0;12.7;15.65;12.28;14.92;12.58;12.48;0.88;11.4;3.52;11.4;1.18;11.4;1.08;11.4;5.4;0;0;10.2;9.72;4.32;3.12;3.72;3.72;0;3.2;0.5;3.2;3.2;3.7;3.4;5.13;1.97;0;0.75;1.36;1.7;0.75;2.11;2.11;1;1;0;1;1;1;1;1;1
885;48;1;46;0;0;820;302;30;1;0;0;1;1;4;4;0;6.02;6.48;5.1;13.17;0;0;0;0;0;0;0;0;0;0;0;0;0;12;6.72;7.92;6.83;0;0;0;0;0.2;1.3;0.1;0;0;0;0;0;0.24;1.7;0.44;0.68;0;0;0;0;0;1;1;1;1;0;0;0;0
886;48;2;100;1;1;810;113;701;0;2;0;2;2;8;3;15.07;15.07;23.88;0;38.42;20.92;24.92;22.77;29.42;6.92;14;10.92;14;8.77;14;15.42;14;9.6;9.6;6.72;0;8.93;7.32;7.32;12.6;12.6;0.6;0;6;1.3;1.3;1.9;2.1;1.63;0.82;2.04;0;0.68;1.87;0.48;1.63;1.05;1;1;1;0;1;1;1;1;1
887;42;7;65;0;0;750;400;511;1;0;3;4;0;5;5;0;0;8.65;8.7;12.58;0;0;11.17;12.63;0;0;0;0;1.67;9.5;3.13;9.5;0;0;3.6;14.4;3.6;0;0;3.97;3.97;0.6;2;0.6;0;0;3.8;3.8;0;0;2.72;0.44;1.36;0;0;2.21;2.21;0;0;1;1;1;0;0;1;1
888;48;6;225;0;0.75;800;322;701;0;3;4;2;4;4;6;20.07;20.07;0;0;0;20.08;33.37;0;0;10.98;9.1;24.27;9.1;0;0;0;0;12;12;0;0;0;9.12;9.12;0;0;0;0;0;1.3;1.3;0;0;2.79;0.37;0;0;0;2.52;0.48;0;0;1;1;0;0;0;1;1;0;0
889;48;12;60;1;0;750;306;512;0;0;4;4;1;3;4;0;0;0;7.2;9.32;0;0;0;10.92;0;0;0;0;0;0;4.72;6.2;0;0;0;17.28;6.37;0;0;0;3.72;0;3.2;1.3;0;0;0;3.5;0;0;0;0.85;1.36;0;0;0;2.21;0;0;0;1;1;0;0;0;1
890;48;5;120;1;0;700;330;701;0;0;0;3;3;6;5;0;10.47;10.78;0;12.98;0;25.62;11.37;11.83;0;0;15.22;10.4;0.97;10.4;1.43;10.4;0;10.32;9.83;0;8.88;0;4.08;9.37;9.37;0.4;0;0.6;0;1.3;1.7;1.9;0;0.24;2.04;0;0.68;0;0.44;1.46;1.12;0;1;1;0;1;0;1;1;1
891;48;5;120;1;0;700;330;701;0;0;0;3;3;6;5;0;10.47;10.78;0;12.98;0;25.62;11.37;11.83;0;0;15.22;10.4;0.97;10.4;1.43;10.4;0;10.32;9.83;0;8.88;0;4.08;9.37;9.37;0.4;0;0.6;0;1.3;1.7;1.9;0;0.24;2.04;0;0.68;0;0.44;1.46;1.12;0;1;1;0;1;0;1;1;1
892;44;6;50;1;0;750;400;512;0;0;3;2;0;5;4;0;9.17;0;9.3;16.13;0;26.63;0;15.65;0;0;17.33;9.3;0;0;5.35;10.3;0;0.72;0;21.97;2.52;0;3.12;0;6.12;0;3.2;1.1;0;3.2;0;3.8;0;1.12;0;0.75;1.36;0;0.78;0;2.11;0;1;0;1;1;0;1;0;1
893;48;2;130;1;0.5;750;325;701;1;1;0;2;2;8;6;23.4;23.4;21.97;0;40.78;22.43;45.27;21.9;25.6;9.53;12.9;32.37;12.9;7.9;14;11.6;14;10.32;10.32;8.52;0;11.4;4.08;4.08;9.12;9.12;1;0;4.8;1.3;1.3;2.3;2.6;4.11;1.05;2.04;0;0.68;1.29;0.48;1.46;1.12;1;1;1;0;1;1;1;1;1
894;44;3;52;1;1;745;404;513;1;1;1;1;1;8;4;14.98;15.53;11.7;12.7;16.45;13.33;0;13.47;13.33;1.03;12.3;0;0;1.17;12.3;1.03;12.3;8.63;0;10.8;12.97;5.77;5.52;0;6.72;6.72;0.6;3.2;0.5;3.2;0;3.8;3.4;5.78;1.22;2.04;0.75;1.36;1.6;0;2.11;2.11;1;1;1;1;1;1;0;1;1
895;44;3;75.75;0;1;805;212;512;0;1;0;2;1;5;4;0;4.5;0;3.7;7.82;0;5.62;0;4.98;0;0;1.92;3.7;0;0;1.28;3.7;0;0;0;8.17;4.32;0;4.32;0;4.8;0;3.2;0.7;0;3.2;0;3.7;0;0.51;0;0.75;1.36;0;0.75;0;2.11;0;1;0;1;1;0;1;0;1
896;48;2;100;1;0.5;815;311;701;1;1;0;2;2;5;4;13.67;13.67;12.1;12.9;25.17;0;0;0;0;0;0;0;0;0;0;0;0;10.32;10.32;6.97;9.23;7.08;0;0;0;0;0.4;1.3;0.7;0;0;0;0;3.26;0.61;2.04;0.44;0.61;0;0;0;0;1;1;1;1;1;0;0;0;0
897;48;5;10;1;0;700;318;510;1;0;3;1;0;2;4;0;0;0;7.7;13.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.08;13.92;0;0;0;0;0;2;0.2;0;0;0;0;0;0;0;0.44;1.36;0;0;0;0;0;0;0;1;1;0;0;0;0
898;48;5;100;0;0;730;106;701;0;0;3;2;2;7;5;13.17;13.17;13.28;0;26.17;0;30.67;13.72;15.62;0;0;21.57;9.1;4.62;9.1;6.52;9.1;10.32;10.32;4.92;0;5.03;0;4.08;5.52;5.52;0.6;0;1.6;0;1.3;1.9;1.8;2.96;0.48;2.04;0;0.61;0;0.44;2.48;1.05;1;1;1;0;1;0;1;1;1
899;48;5;10;1;0;700;318;510;1;0;3;1;0;2;4;0;0;0;7.7;13.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.08;13.92;0;0;0;0;0;2;0.2;0;0;0;0;0;0;0;0.44;1.36;0;0;0;0;0;0;0;1;1;0;0;0;0
900;44;3;110;1;0.5;745;404;513;1;1;1;2;2;5;7;15.28;15.28;0;12.3;21.88;0;19.98;0;0;0;0;7.68;12.3;0;0;0;0;0;0;0;16.68;6.23;0;8.63;0;0;0;3.2;3.5;0;3.2;0;0;2.41;1.22;0;0.75;1.36;0;0.75;0;0;1;1;0;1;1;0;1;0;0
901;48;5;150;1;0.75;830;410;701;0;3;1;2;4;8;6;18.43;18.43;19.92;0;26.18;18.03;21.92;17.33;19.1;4.03;14;7.92;14;3.33;14;5.1;14;10.32;10.32;3.12;0;3.23;4.08;4.08;3.72;3.72;0.8;0;0.9;1.3;1.3;2.08;4.3;3.23;0.61;1.7;0;0.68;5.81;0.44;1.46;1.05;1;1;1;0;1;1;1;1;1
902;44;3;110;1;0.5;745;404;513;1;1;1;2;2;5;7;15.28;15.28;0;12.3;21.88;0;19.98;0;0;0;0;7.68;12.3;0;0;0;0;0;0;0;16.68;6.23;0;8.63;0;0;0;3.2;3.5;0;3.2;0;0;2.41;1.22;0;0.75;1.36;0;0.75;0;0;1;1;0;1;1;0;1;0;0
903;48;6;50;1;0;800;322;701;1;0;1;1;0;6;9;0;19.93;17.98;0;35.22;0;26.02;18.3;21.7;0;0;12.02;14;4.3;14;7.7;14;0;10.32;7.5;0;7.62;0;4.08;8.1;8.1;1;0;0.5;0;1.3;2.3;1.6;0;0.75;2.04;0;0.61;0;0.48;1.46;1.05;0;1;1;0;1;0;1;1;1
904;48;4;100;1;0;745;306;513;0;0;4;0;0;6;4;0;7.92;0;9;13.35;0;24.32;11.03;8.92;0;0;16.22;8.1;2.03;9;3.12;5.8;0;0;0;12;3.6;0;3.48;9.48;4.68;0;3.2;0.7;0;3.2;3.8;3.6;0;0.95;0;0.85;1.36;0;0.85;2.21;2.21;0;1;0;1;1;0;1;1;1
905;55;6;20;1;0;745;311;510;1;0;4;1;0;4;4;0;0;0;5.6;14.65;0;0;8.3;8.6;0;0;0;0;2.7;5.6;3;5.6;0;0;0;25.92;3.37;0;0;16.92;16.92;0;2;0.2;0;0;2.6;4.7;0;0;0;0.37;1.36;0;0;1.73;1.73;0;0;0;1;1;0;0;1;1
906;55;6;20;1;0;745;311;510;1;0;4;1;0;4;4;0;0;0;5.6;14.65;0;0;8.3;8.6;0;0;0;0;2.7;5.6;3;5.6;0;0;0;25.92;3.37;0;0;16.92;16.92;0;2;0.2;0;0;2.6;4.7;0;0;0;0.37;1.36;0;0;1.73;1.73;0;0;0;1;1;0;0;1;1
907;45;2;65;0;0;830;502;702;0;0;0;2;0;6;5;0;7.87;8.5;0;15.83;0;13.53;10.7;10.3;0;0;6.93;6.6;4.1;6.6;3.7;6.6;0;5.28;4.57;0;4.68;0;3.48;4.92;4.92;0.5;0;0.5;0;1.3;1.8;2.1;0;0.31;1.7;0;0.68;0;0.44;1.46;1.05;0;1;1;0;1;0;1;1;1
908;52;4;105;0;0.5;805;400;511;1;2;2;2;4;9;4;9.18;8.68;8.3;9.5;11.9;10.93;12.17;11;12.4;1.43;9.5;2.67;9.5;1.5;9.5;2.9;9.5;5.4;0;4.68;14.88;4.68;2.88;1.68;6.48;6.48;0.5;3.2;0.7;3.2;3.2;3.7;3.8;3.43;1.22;2.72;0.75;1.36;1.84;0.75;2.11;2.11;1;1;1;1;1;1;1;1;1
909;46;5;170;1;0.5;730;400;513;1;1;2;2;2;4;4;14.02;15.38;0;12.3;20.62;0;0;0;0;0;0;0;0;0;0;0;0;5.4;0;0;16.2;7.57;0;0;0;0;0;3.2;0.7;0;0;0;0;5;1.97;0;0.75;1.36;0;0;0;0;1;1;0;1;1;0;0;0;0
910;50;4;100;1;1;800;501;513;1;1;2;1;1;7;3;15.98;0;16.22;11.2;23.32;12.57;0;12.87;12.63;1.37;11.2;0;0;1.67;11.2;1.43;11.2;1.2;0;12.48;22.32;12.48;9.37;0;11.77;11.77;2.3;3.2;0.2;3.2;0;5.5;3.4;9.66;0;3.4;0.85;1.36;1.8;0;2.21;2.21;1;0;1;1;1;1;0;1;1
911;38;6;240;0;0.83;845;409;701;0;5;0;5;6;8;1;14.82;14.82;17.53;0;23.93;17.43;21.92;15.3;16.8;4.53;12.9;9.02;12.9;1.3;14;2.8;14;3;3;5.63;0;5.77;9.48;9.48;14.03;14.03;0.8;0;0.9;1.3;1.3;2.08;1.7;0.54;0.27;1.7;0;0.61;1.29;0.44;1.46;1.05;1;1;1;0;1;1;1;1;1
912;38;6;240;0;0.83;845;409;701;0;5;0;5;6;8;1;14.82;14.82;17.53;0;23.93;17.43;21.92;15.3;16.8;4.53;12.9;9.02;12.9;1.3;14;2.8;14;3;3;5.63;0;5.77;9.48;9.48;14.03;14.03;0.8;0;0.9;1.3;1.3;2.08;1.7;0.54;0.27;1.7;0;0.61;1.29;0.44;1.46;1.05;1;1;1;0;1;1;1;1;1
913;48;2;60;0;0.5;800;317;701;0;1;0;2;2;8;9;19.28;19.28;17.98;0;33.95;18.07;23.18;18.1;20.77;12.97;5.1;18.08;5.1;4.1;14;6.77;14;7.68;7.68;9.37;0;7.8;11.28;11.28;12.97;12.97;0.4;0;0.7;1.3;1.3;1.7;1.5;3.26;0.61;2.04;0;0.61;1.63;0.48;1.46;1.02;1;1;1;0;1;1;1;1;1
914;72;3;20;1;0.5;700;314;513;1;1;1;2;2;9;4;11.13;11.13;9.02;7.7;12.47;12.43;26.02;12.48;12.02;2.23;10.2;15.82;10.2;2.28;10.2;3.02;9;0.37;0.37;6.72;35.17;6.72;5.77;4.57;6.48;6.48;2.3;2;0.2;3.2;3.2;5.5;3.3;2.35;1.16;2.72;0.37;1.36;1.73;0.85;2.21;2.21;1;1;1;1;1;1;1;1;1
915;44;7;40;0;0.5;800;418;511;0;1;1;2;2;8;8;14.67;13.8;0;11.1;17.33;14;14.15;13.4;13.3;2.1;11.9;2.25;11.9;2.8;10.6;2.7;10.6;5.4;0;0;19.57;11.03;3.12;1.92;2.03;2.03;0;2;1.3;3.2;3.2;5.5;4.1;4.59;1.73;0;0.37;1.36;1.94;0.78;1.94;2.11;1;1;0;1;1;1;1;1;1
916;48;1;95;1;0;815;712;702;1;0;0;1;1;4;4;0;12.13;11.67;12.8;25.17;0;0;0;0;0;0;0;0;0;0;0;0;0;3.37;8.77;8.88;8.88;0;0;0;0;0.4;1.3;0.4;0;0;0;0;0;0.51;2.04;0.44;0.68;0;0;0;0;0;1;1;1;1;0;0;0;0
917;50;5;55;1;0.5;700;500;115;1;1;1;3;2;4;4;13.73;13.73;0;14.5;15.03;0;0;0;0;0;0;0;0;0;0;0;0;5.4;0;0;10.2;13.32;0;0;0;0;0;3.2;0.5;0;0;0;0;3.94;1.29;0;0.75;1.36;0;0;0;0;1;1;0;1;1;0;0;0;0
918;50;5;55;1;0.5;700;500;115;1;1;1;3;2;4;4;13.73;13.73;0;14.5;15.03;0;0;0;0;0;0;0;0;0;0;0;0;5.4;0;0;10.2;13.32;0;0;0;0;0;3.2;0.5;0;0;0;0;3.94;1.29;0;0.75;1.36;0;0;0;0;1;1;0;1;1;0;0;0;0
919;44;5;140;0;1;805;404;514;0;1;1;3;1;4;4;0;0;0;14.5;23.42;0;0;15.87;16.42;0;0;0;0;1.37;14.5;1.92;14.5;0;0;0;15;3.6;0;0;7.57;7.57;0;3.2;0.7;0;0;5.5;3.4;0;0;0;0.75;1.36;0;0;2.11;2.11;0;0;0;1;1;0;0;1;1
920;44;5;140;0;1;805;404;514;0;1;1;3;1;4;4;0;0;0;14.5;23.42;0;0;15.87;16.42;0;0;0;0;1.37;14.5;1.92;14.5;0;0;0;15;3.6;0;0;7.57;7.57;0;3.2;0.7;0;0;5.5;3.4;0;0;0;0.75;1.36;0;0;2.11;2.11;0;0;0;1;1;0;0;1;1
921;40;4;25;1;0;840;400;511;0;0;1;2;2;5;5;0;0;8.48;9.5;10.97;0;0;11;12.4;0;0;0;0;1.5;9.5;2.9;9.5;0;0;4.32;19.32;4.32;0;0;7.2;7.2;0.6;3.2;1;0;0;3.8;3.8;0;0;2.72;0.85;1.7;0;0;2.21;2.21;0;0;1;1;1;0;0;1;1
922;48;8;250;0;0.71;825;103;701;0;5;4;3;7;6;1;6.33;6.33;5.72;0;14.38;10.03;10.25;0;0;2.23;7.8;2.45;7.8;0;0;0;0;7.2;7.2;4.02;0;5.58;6.12;6.12;0;0;0.6;0;1.5;1.3;1.3;0;0;0.54;0.27;2.04;0;0.68;1.22;0.44;0;0;1;1;1;0;1;1;1;0;0
923;72;4;40;1;1;720;306;511;1;1;2;1;1;6;5;5.78;0;4.5;6.4;10.02;9.02;0;0;10.17;2.62;6.4;0;0;0;0;4.77;5.4;5.4;0;12.6;19.2;4.8;8.17;0;0;10.68;0.4;3.2;0.5;3.2;0;0;3.5;2.92;0;2.72;0.85;1.36;1.9;0;0;2.21;1;0;1;1;1;1;0;0;1
924;48;5;330;1;1;825;124;701;1;2;0;1;2;8;8;10.82;10.82;12.35;0;24.58;14.57;32.47;15.6;17;6.77;7.8;24.67;7.8;1.6;14;3;14;8.4;8.4;7.68;0;7.68;12.72;12.72;9.72;9.72;0.6;0;1.5;1.3;1.3;1.9;2.1;4.22;0.41;2.04;0;0.68;1.05;0.44;1.46;1.12;1;1;1;0;1;1;1;1;1
925;48;5;330;1;1;825;124;701;1;2;0;1;2;8;8;10.82;10.82;12.35;0;24.58;14.57;32.47;15.6;17;6.77;7.8;24.67;7.8;1.6;14;3;14;8.4;8.4;7.68;0;7.68;12.72;12.72;9.72;9.72;0.6;0;1.5;1.3;1.3;1.9;2.1;4.22;0.41;2.04;0;0.68;1.05;0.44;1.46;1.12;1;1;1;0;1;1;1;1;1
926;72;4;40;1;1;720;306;511;1;1;2;1;1;6;5;5.78;0;4.5;6.4;10.02;9.02;0;0;10.17;2.62;6.4;0;0;0;0;4.77;5.4;5.4;0;12.6;19.2;4.8;8.17;0;0;10.68;0.4;3.2;0.5;3.2;0;0;3.5;2.92;0;2.72;0.85;1.36;1.9;0;0;2.21;1;0;1;1;1;1;0;0;1
927;48;5;80;1;1;755;400;106;1;2;3;1;2;5;4;10.73;11.65;12.23;9.8;17.75;0;0;0;0;0;0;0;0;0;0;0;0;5.4;0.37;10.57;21.6;7.32;0;0;0;0;0.6;2;5;0;0;0;0;3.67;1.36;2.72;0.37;1.36;0;0;0;0;1;1;1;1;1;0;0;0;0
928;48;2;100;1;1;810;511;701;1;2;1;1;2;7;6;18.18;18.18;0;0;30.38;16.5;17.68;17.3;19;6.1;10.4;7.28;10.4;3.3;14;5;14;8.4;8.4;0;0;5.4;7.92;7.92;6.12;6.12;0;0;0.6;1.3;1.3;2.3;1.8;4.59;0.58;0;0;0.68;0.95;0.48;1.46;1.05;1;1;0;0;1;1;1;1;1
929;48;9;500;1;0.42;820;106;701;0;3;3;6;7;8;6;9.53;9.53;11.2;0;22.83;12.32;17.22;12.67;14.05;7.22;5.1;12.12;5.1;3.57;9.1;4.95;9.1;8.4;8.4;5.03;0;5.03;7.92;7.92;6.37;6.37;0.6;0;1.5;1.3;1.3;1.9;1.8;4.22;0.41;2.04;0;0.68;1.26;0.48;2.48;1.12;1;1;1;0;1;1;1;1;1
930;48;9;500;1;0.42;820;106;701;0;3;3;6;7;8;6;9.53;9.53;11.2;0;22.83;12.32;17.22;12.67;14.05;7.22;5.1;12.12;5.1;3.57;9.1;4.95;9.1;8.4;8.4;5.03;0;5.03;7.92;7.92;6.37;6.37;0.6;0;1.5;1.3;1.3;1.9;1.8;4.22;0.41;2.04;0;0.68;1.26;0.48;2.48;1.12;1;1;1;0;1;1;1;1;1
931;45;5;40;1;0.5;800;404;512;1;1;2;1;2;8;4;16.27;16.02;0;11.1;18.62;15.28;28.67;14.18;14.78;2.58;12.7;15.97;12.7;1.48;12.7;2.08;12.7;5.4;0.97;0;27.83;5.28;8.4;7.2;11.52;11.52;0;2;0.5;3.2;3.2;3.8;3.4;4.39;1.67;0;0.37;1.36;1.53;0.75;2.11;2.11;1;1;0;1;1;1;1;1;1
932;45;5;40;1;0.5;800;404;512;1;1;2;1;2;8;4;16.27;16.02;0;11.1;18.62;15.28;28.67;14.18;14.78;2.58;12.7;15.97;12.7;1.48;12.7;2.08;12.7;5.4;0.97;0;27.83;5.28;8.4;7.2;11.52;11.52;0;2;0.5;3.2;3.2;3.8;3.4;4.39;1.67;0;0.37;1.36;1.53;0.75;2.11;2.11;1;1;0;1;1;1;1;1;1
933;45;3;25;1;0;740;411;512;1;0;2;1;0;4;4;0;0;0;11.1;19.08;0;0;15.72;16.32;0;0;0;0;3.02;12.7;3.62;12.7;0;0;0;35.03;3;0;0;6.37;6.37;0;2;0.5;0;0;3.8;3.4;0;0;0;0.37;1.36;0;0;1.94;2.11;0;0;0;1;1;0;0;1;1
934;44;3;96;0;0;805;710;700;1;0;0;1;0;4;4;0;12.92;12.97;12.8;26.45;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8;1.8;1.92;1.92;0;0;0;0;0.4;1.3;0.7;0;0;0;0;0;0.48;2.04;0.44;0.68;0;0;0;0;0;1;1;1;1;0;0;0;0
935;48;7;150;1;0.4;815;506;701;0;2;3;3;5;6;3;0;17.33;13.47;0;27.27;0;19.67;13.9;15.7;0;0;10.57;9.1;3.5;10.4;5.3;10.4;0;8.77;4.43;0;4.57;0;5.03;13.08;13.08;0.5;0;0.6;0;1.3;1.8;2;0;0.44;1.7;0;0.61;0;0.48;1.46;1.05;0;1;1;0;1;0;1;1;1
936;45;4;45;1;0;725;313;513;0;0;0;2;0;3;4;0;0;0;9;14.18;0;0;13.3;0;0;0;0;0;5.2;8.1;0;0;0;0;0;31.43;12.12;0;0;8.52;0;0;3.2;0.7;0;0;3.8;0;0;0;0;0.85;1.36;0;0;2.21;0;0;0;0;1;1;0;0;1;0
937;48;2;100;0;0.5;810;113;702;0;1;0;2;2;8;1;10.75;10.75;15.25;0;29.03;16.55;18.4;17.3;21.33;3.75;12.8;5.6;12.8;4.5;12.8;8.53;12.8;0;0;10.27;0;10.27;5.77;5.77;12.07;12.07;0.6;0;0.8;1.3;1.3;1.9;2.1;1.09;0.54;2.04;0;0.68;1.39;0.44;1.63;1.05;1;1;1;0;1;1;1;1;1
938;48;5;55;1;0;815;306;511;1;0;2;1;1;5;5;0;0;6;6.4;8.23;0;16.48;0;10.12;0;0;10.08;6.4;0;0;4.72;5.4;0;0;6.72;15.83;2.52;0;2.4;0;3.83;0.4;3.2;0.7;0;3.2;0;3.5;0;0;1.36;0.85;1.36;0;0.88;0;2.21;0;0;1;1;1;0;1;0;1
939;48;3;40;0;0;810;324;701;0;0;1;1;1;6;5;0;21.98;19.58;0;37.17;0;31.08;20.13;23.52;0;0;17.08;14;6.13;14;9.52;14;0;10.57;5.33;0;5.47;0;3.37;5.82;5.82;1;0;1.3;0;1.3;2.3;2.1;0;0.92;2.04;0;0.68;0;0.48;1.46;1.12;0;1;1;0;1;0;1;1;1
940;48;5;30;1;0;730;411;513;1;0;2;1;0;5;4;0;18.73;0;13.6;19;0;0;16.47;16.98;0;0;0;0;2.87;13.6;3.38;13.6;0;0;0;21.6;7.92;0;0;4.57;4.57;0;3.2;0.5;0;0;3.6;3.4;0;1.6;0;0.85;1.36;0;0;1.87;2.21;0;1;0;1;1;0;0;1;1
941;55;5;250;1;1;830;108;702;1;2;2;2;2;7;1;12.33;12.33;0;0;23.22;18.02;19.88;16.5;19.3;5.22;12.8;7.08;12.8;3.7;12.8;6.5;12.8;0;0;0;0;4.62;3.37;3.37;9.9;3.9;0;0;3.5;1.3;1.3;2.3;3;1.02;0.51;0;0;0.68;1.5;0.48;1.46;1.05;1;1;0;0;1;1;1;1;1
942;48;5;30;1;0;730;411;513;1;0;2;1;0;5;4;0;18.73;0;13.6;19;0;0;16.47;16.98;0;0;0;0;2.87;13.6;3.38;13.6;0;0;0;21.6;7.92;0;0;4.57;4.57;0;3.2;0.5;0;0;3.6;3.4;0;1.6;0;0.85;1.36;0;0;1.87;2.21;0;1;0;1;1;0;0;1;1
943;45;4;35;1;0;745;403;117;1;0;2;1;0;2;4;0;0;0;13.6;16.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.4;7.32;0;0;0;0;0;3.2;0.8;0;0;0;0;0;0;0;0.75;1.36;0;0;0;0;0;0;0;1;1;0;0;0;0
944;45;4;35;1;0;745;403;117;1;0;2;1;0;2;4;0;0;0;13.6;16.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.4;7.32;0;0;0;0;0;3.2;0.8;0;0;0;0;0;0;0;0.75;1.36;0;0;0;0;0;0;0;1;1;0;0;0;0
945;40;6;150;0;0.66;845;707;701;0;2;3;3;3;4;4;0;10.35;7.35;7.8;16.7;0;0;0;0;0;0;0;0;0;0;0;0;0;11.4;2.93;4.5;3.07;0;0;0;0;0.3;1.3;0.2;0;0;0;0;0;0.31;1.7;0.44;0.68;0;0;0;0;0;1;1;1;1;0;0;0;0
946;40;6;150;0;0.66;845;707;701;0;2;3;3;3;4;4;0;10.35;7.35;7.8;16.7;0;0;0;0;0;0;0;0;0;0;0;0;0;11.4;2.93;4.5;3.07;0;0;0;0;0.3;1.3;0.2;0;0;0;0;0;0.31;1.7;0.44;0.68;0;0;0;0;0;1;1;1;1;0;0;0;0
